"instance","prevalence","meanMOIvar","meanPTS","inverseSimpsonIndex"
967,0.189,3.67884265466732,0.00929096694943359,12099.8178607341
968,0.2045,1.61260834907245,0.0151798019123857,3529.33827069061
969,0.243,3.55742810822669,0.00495382117123467,19854.4627928202
970,0.446,5.64884816611685,0.0157909341258306,13306.4731075266
971,0.2895,3.23769166446015,0.0340361277756712,3536.38835503611
972,0.0815,2.15045499709703,0.0527144172521808,1335.5778562486
973,0.163,3.26155131813011,0.0522958915906287,2259.70711343412
974,0.2955,3.78601355625789,0.00811906891431812,15237.4522737727
975,0.2625,1.71627946235504,0.00605812070560146,8259.06022675142
976,0.264,1.84322907941882,0.00665430408392826,8269.12840700013
977,0.348,3.96259292787808,0.0081960085000734,16189.7027101926
978,0.2505,4.94905811197716,0.0248798021983482,7296.0891212622
979,0.286,3.95622471208577,0.0125920232311552,10899.1773139648
980,0.2535,3.26250463475657,0.0249785939207841,4686.61209852773
981,0.2555,3.14183638459637,0.0106439419884552,9755.81473782779
982,0.24,2.95772497048481,0.0158649057128683,6383.08467781255
983,0.1545,4.68857302528713,0.0155000994963946,9847.55775092651
984,0.2875,2.51566333086955,0.0058842741140063,12855.9697466194
985,0.4195,4.30947010287921,0.0128870356710649,12067.6128425139
986,0.104,2.46513891677809,0.0391124598704088,2097.6267924226
987,0.2165,5.8103161264566,0.0250190548530572,8295.82924736252
988,0.263,1.61980898168634,0.0143843183532674,3790.51280403917
989,0.451,4.81368608294361,0.0116558696836494,14802.9443079968
990,0.3205,2.08703166405783,0.0130305964219134,5536.54821671005
991,0.171,1.37123081283467,0.02380112034506,1967.13923830433
992,0.3135,3.03692006747258,0.0102057535364335,10059.5784134432
993,0.192,4.90119833730466,0.00868666354310346,16964.4143116178
994,0.244,2.08207378542207,0.0415870715186456,1744.68033060637
995,0.1805,3.8466647198753,0.00954575992510547,12277.52711948
996,0.3165,3.56557592315886,0.00606501561444106,18199.4456247189
997,0.2835,2.80845444843281,0.00877284701344022,10432.6130064015
998,0.2865,3.4076438560451,0.0101084107543076,11116.4486624879
999,0.1205,2.26960970221417,0.081766342701021,954.843152745063
1000,0.1615,2.44978459112555,0.0669784262954481,1327.31276004136
1001,0.403,5.39046102743828,0.0154422022197506,12719.5992844365
1002,0.128,4.15442570443977,0.056095384096247,2648.65678179193
1003,0.2085,2.62537048830936,0.0132356770855656,6535.67702391674
1004,0.276,2.60866269787905,0.0200882088394531,4630.22395001711
1005,0.3385,3.08046097340905,0.00457009377118476,19956.7889763618
1006,0.3185,3.51547287596374,0.0494402831102545,2678.95893946045
1007,0.145,2.08536988423648,0.0758170991440077,959.270712567304
1008,0.335,2.31962906832769,0.011851050257347,6762.66436098785
1009,0.2975,3.24011317455677,0.00541547392402572,17971.2126801935
1010,0.1325,2.86887566178769,0.0630431865981841,1619.29158513014
1011,0.199,3.63770675853877,0.0270699679665499,4611.0730552608
1012,0.353,4.34219158653503,0.00867879458308954,16966.4377920141
1013,0.218,2.6094096192092,0.0182533525037554,4931.990334142
1014,0.2005,4.45436906888421,0.0110378059644183,12801.3566434348
1015,0.3305,4.86785219247175,0.0642190213681683,2787.48888643798
1016,0.173,3.87425639446132,0.0100345450166006,11755.4287866728
1017,0.1965,3.71098299834397,0.0142748669667489,8589.24153612475
1018,0.2335,2.80927082355942,0.0250319172362093,3974.87913229182
1019,0.3245,2.16463787909599,0.00633918152373897,10648.5881404725
1020,0.3025,3.62511060643045,0.00846369478360033,14065.078215804
1021,0.266,1.9172021105373,0.0237566484879697,2830.32777358364
1022,0.1375,2.60368096937179,0.0215195908445826,3988.09704923514
1023,0.1605,4.40740126154199,0.00953815094598859,13564.2507901057
1024,0.2355,2.46714546447313,0.0619002347622456,1476.52261398004
1025,0.2325,3.37893494544191,0.00747424149594755,13878.7840271438
1026,0.3015,3.00738292006164,0.0149370684468174,7028.79805018548
1027,0.2245,3.28871629494835,0.00829435173845339,12261.2796091821
1028,0.0895,2.15106213543314,0.0645958165973597,1136.8613306953
1029,0.2855,3.00244162369695,0.00875319442207069,11176.6797123363
1030,0.2785,2.90952504488242,0.0271469127536492,3789.27317024086
1031,0.2735,4.18893307255911,0.0101695243547324,13759.3072837097
1032,0.2915,2.74534903344904,0.00996482292625431,9138.50098231827
1033,0.2445,3.71160986358451,0.0088407337027499,13177.6593380374
1034,0.1605,4.76953949144991,0.0739332662255274,2324.30024300873
1035,0.438,5.15481670345668,0.0137769786688164,13692.329410824
1036,0.4235,4.41944419917304,0.0163363680907173,9879.44462713387
1037,0.1755,5.59006354604274,0.0159667996121133,11503.5125249691
1038,0.184,4.22666040443774,0.00847135225364517,14916.62612454
1039,0.2945,3.37608761246751,0.0190018874019044,6357.14889668644
1040,0.312,2.80947151043963,0.0296184078260562,3329.68260505797
1041,0.28,3.91346320259096,0.00715549107577091,17443.6201706054
1042,0.1965,3.37479603564312,0.0100019280018827,10439.1897001369
1043,0.438,4.7177582733985,0.0136698014586506,12537.7996136704
1044,0.423,3.79313109222898,0.00812939721286647,16164.6408746318
1045,0.265,1.66842368354493,0.0166929840979374,3443.46360818351
1046,0.3685,4.75801876159027,0.0112581906754646,14830.6990945382
1047,0.1355,2.99688925246764,0.0724611152105167,1479.98459063956
1048,0.2035,3.33078792450312,0.00629262230753874,14827.9728658204
1049,0.2585,2.4019580988976,0.0332562811679079,2629.63052860927
1050,0.2245,3.22136564982735,0.0741766768972602,1475.45539124844
1051,0.3745,2.92818901194265,0.00449463553284954,19524.1780031953
1052,0.441,5.98548940164421,0.0166043749138489,13350.9305720992
1053,0.202,3.37211567800922,0.0528971587488935,2327.59567869746
1054,0.1965,4.60249448902837,0.0489652268848786,3212.73775928692
1055,0.222,2.86255566058108,0.0319696507225557,3300.52400362478
1056,0.327,3.58824875240335,0.01255374199341,10054.3974637708
1057,0.266,6.81138479028926,0.0289686368655447,8352.81678962124
1058,0.363,2.64361086515564,0.0149274437347778,6324.68728856233
1059,0.283,6.42792146352883,0.0237613257122597,9449.16467305936
1060,0.15,3.5634436442739,0.0290627525894194,4185.68019393893
1061,0.132,5.08426800548265,0.0193842758950531,8610.42661654414
1062,0.198,3.42414970190538,0.0249472510703695,4905.17708244662
1063,0.203,7.06469779590609,0.0436304615420635,5799.34940035904
1064,0.24,3.21640828318534,0.0142651467110344,7557.65574162928
1065,0.3735,3.89189484066091,0.00535363010738345,23046.6271057631
1066,0.3855,3.51129941149827,0.00605017926371686,18801.209700428
1067,0.2505,3.37967271722508,0.0139027654510567,8394.17312459622
1068,0.242,5.52501829655205,0.0428221282068156,4638.41249140538
1069,0.376,4.27130105217939,0.00843520188345482,17450.9064405419
1070,0.306,2.96265509912897,0.0186274980913886,5623.78789524839
1071,0.287,4.03813552666884,0.0134332404643115,10251.2558607175
1072,0.36,7.22805422585836,0.0119513338310717,21506.5129283115
1073,0.21,3.64298382113281,0.0342811530390828,3667.95553550647
1074,0.2775,2.58572116781328,0.0176757973284966,5082.8579317613
1075,0.3465,2.6405620842498,0.0129280651139293,7176.65681818182
1076,0.213,1.66440423116878,0.021691697998157,2698.87219559124
1077,0.448,5.17385592236234,0.0138497560110896,13671.3939830156
1078,0.134,4.99913837126228,0.0266790458619804,6377.6554492602
1079,0.329,2.72045208719723,0.0111770661468706,8332.15016304648
1080,0.2265,3.43126172165476,0.0119831803515774,9485.13892117988
1081,0.1415,3.80106823797567,0.0197952687390721,6258.5649479098
1082,0.425,3.82886946138397,0.108498984204305,1255.81138898271
1083,0.378,3.79088682095519,0.00640989558603212,19517.6921113367
1084,0.2295,4.39553370093409,0.0193248515697912,8000.45224396112
1085,0.131,2.36714088857791,0.0415772241834558,1974.46002863086
1086,0.1505,3.11490030068355,0.0156672309001498,6398.05342938444
1087,0.158,1.44589750895344,0.0165919105245223,2803.98914008846
1088,0.2905,3.30581026676855,0.0126227471910783,9064.81390546471
1089,0.422,4.61761861367324,0.0108847339176554,15155.2204375679
1090,0.3725,3.56188296713745,0.0106175889549849,11753.7219382746
1091,0.422,3.50113992464165,0.0201159971962836,6321.6735553129
1092,0.264,1.78687467501133,0.00444051860495557,10843.8369777329
1093,0.258,3.68735380722505,0.012037562792123,10495.6526012149
1094,0.2275,1.64286148877341,0.014754097990137,3719.07295490753
1095,0.343,3.08394934995537,0.0076182779873059,13266.5016958682
1096,0.26,3.39226955039538,0.0421374508016903,2989.3535196145
1097,0.141,3.52615019351327,0.0200694830620596,5633.91919825017
1098,0.2345,1.83078468222171,0.0105995765131396,5499.47095036552
1099,0.213,5.63635779853045,0.0768685822912695,2721.98714141027
1100,0.157,3.63027538183934,0.017809334169751,6717.50587276979
1101,0.3345,4.6032547007299,0.0398111716823588,4274.97150966319
1102,0.202,3.00041976550536,0.00936022454116316,9929.12914527431
1103,0.238,2.86349777314777,0.0128663890260661,7494.73490695984
1104,0.248,1.82107386540583,0.00517728452184946,9514.30231536898
1105,0.147,3.15401751143085,0.0375856886934715,2858.02426225721
1106,0.292,3.30709364369141,0.00616752609992957,16492.5295667172
1107,0.4195,3.96110686834765,0.0187451839368562,7819.67721268049
1108,0.349,4.25150175816223,0.00786559529820108,17872.6950265418
1109,0.465,9.41275226939745,0.0137911527925395,25254.5794799556
1110,0.2175,5.86787011570168,0.0202092531230172,10126.1273115003
1111,0.4135,4.32991547140543,0.0066347333386239,21929.8333112975
1112,0.29,2.791162427897,0.00800683106128866,11190.7912390551
1113,0.1595,4.39265633326278,0.012552849035283,10905.3032031755
1114,0.2965,3.94328150935246,0.00658508598763078,18726.0493859717
1115,0.2005,1.59664689051886,0.0147686489116629,3525.8416061362
1116,0.3675,3.5596440213017,0.00931960358135552,13181.0679381082
1117,0.2285,2.50366935121601,0.0100492604872272,7848.01261946738
1118,0.1765,2.87928367425138,0.0230648034880122,4323.35401244369
1119,0.129,4.94385450197387,0.0107284093103718,13231.1264320233
1120,0.2265,1.67403001799109,0.0253822957500219,2267.09594727092
1121,0.2705,2.40894206509057,0.00901003031156229,8605.02995267335
1122,0.216,4.33314675264985,0.00601939526953877,20760.8458478031
1123,0.118,3.86220956550949,0.0266492675088248,4646.91478960762
1124,0.3515,2.09420916271803,0.00684190493018549,9727.13751397635
1125,0.1985,3.21128208259382,0.0290432484320887,3966.63599773428
1126,0.193,2.5391479824786,0.0281279501887966,3131.80967533871
1127,0.187,2.94868161575857,0.0353557500616207,3031.33094896546
1128,0.261,5.16794774952288,0.00736825404049689,22153.1192421575
1129,0.182,4.80179735820556,0.092519755316695,1832.28718603354
1130,0.1865,2.31621160698265,0.0159121097608979,4767.20367147675
1131,0.156,2.08990207079179,0.0274410711669063,2571.65457680128
1132,0.252,4.03327380338398,0.00613547690529832,19633.0343496348
1133,0.146,2.83828745841645,0.0194767763118244,4854.16596651571
1134,0.331,2.24332048714872,0.00980517764186073,7659.8472160778
1135,0.146,2.68073429499947,0.0395457727352827,2406.97652186409
1136,0.094,2.33536523911204,0.0559418867689325,1430.70759431485
1137,0.367,4.29398043569875,0.00817133131222086,17771.3466654731
1138,0.2465,2.92118681427302,0.0167936086270151,6068.04718095984
1139,0.2365,3.07673342113279,0.0107334459708144,9368.83305800047
1140,0.3195,3.39627544458851,0.00689744250261061,15857.3817340177
1141,0.4145,3.86496340322123,0.00642383674493593,19740.549590113
1142,0.18,2.56919782163966,0.0408922696413666,2215.989992741
1143,0.406,3.07620568594461,0.0106672299945613,10135.9096670443
1144,0.1715,3.38407316204373,0.111061777690764,1087.3688749066
1145,0.343,2.72816559491174,0.0155795056827315,6230.35453733713
1146,0.3625,3.08606136592664,0.0181757490489124,6119.04434882485
1147,0.192,3.99249483674505,0.0180176259620602,7579.21242712925
1148,0.2905,1.97345117277223,0.00505404673078569,11127.8810019268
1149,0.2275,2.74968752352592,0.00859312712089814,9982.79959084964
1150,0.465,8.00200559996164,0.0134672511908849,21969.9746112474
1151,0.2785,1.89421602258093,0.00805632021088886,7388.26870133599
1152,0.1535,6.16477476992322,0.0161603318477086,12263.9617785732
1153,0.1535,2.13209287241831,0.0304267787468053,2368.863164049
1154,0.1965,3.85418778777227,0.0105991042593229,11707.949807039
1155,0.226,2.10315068842444,0.0126280554957471,5472.38404206743
1156,0.308,5.8539307493855,0.0153990658112982,13424.0474342322
1157,0.2295,1.72110585495918,0.0197858780276906,3010.93995240057
1158,0.124,4.87613157421463,0.0186278739096224,8419.48155158698
1159,0.2405,3.27731684302678,0.0125182715109303,8722.3999711796
1160,0.2255,3.44699226498588,0.0119460046301716,9459.8784743917
1161,0.34,2.5154787892118,0.043233570656423,1984.01028118458
1162,0.3915,5.06624217815199,0.00872088703028359,20020.9371584735
1163,0.194,4.41885535135454,0.0121184745390488,11758.4895945446
1164,0.1575,2.26155221691885,0.0192395331598847,3855.02016375047
1165,0.2635,2.09135611030784,0.0656445620827082,1152.6503829589
1166,0.172,4.5081309725664,0.0147652145349049,10030.3694989365
1167,0.18,3.55523178972701,0.0134348573837632,8625.94725417714
1168,0.1615,2.42486193743347,0.115542382793353,745.915953642944
1169,0.266,2.40924930124122,0.0139894291684563,5864.68259507617
1170,0.271,4.44084175618697,0.00826487019033864,17251.6672335907
1171,0.209,5.20243767734782,0.034221611575458,5577.35801063747
1172,0.276,2.38060565404635,0.00650957533514194,11057.4186584915
1173,0.071,2.48709781965342,0.0294040167984503,2702.91756200922
1174,0.3825,6.00279461361726,0.0156134044331203,13705.6384455835
1175,0.353,2.71501000133694,0.0140960532604752,6789.40546896082
1176,0.123,3.21341053966835,0.0209767609824213,4950.99637451512
1177,0.098,2.47422065984911,0.0582685282345608,1449.57656382578
1178,0.1775,4.25992309977542,0.0125808433539934,10941.0585669968
1179,0.289,1.99901951307245,0.00616887743845632,9893.02766009071
1180,0.3835,3.32981419550666,0.0077660473189279,14449.5663768901
1181,0.3365,2.72385801528253,0.0189208700247867,5082.07542283782
1182,0.216,2.76830149389007,0.0167833887406262,5572.18863692154
1183,0.2865,2.20432637140558,0.00555669230269655,11483.7297158734
1184,0.295,3.53055991733576,0.0112399467963784,10716.2675611467
1185,0.2575,1.71958988144383,0.0165202193926676,3576.44753631057
1186,0.256,2.75982335366523,0.0077869887438665,11082.3196295827
1187,0.3595,2.87587439755625,0.00542605066375743,16492.6758795886
1188,0.243,3.68761403626905,0.01022842051774,11645.4497347588
1189,0.356,3.94600737401878,0.00533412873840858,23169.2035457285
1190,0.264,2.62070045415435,0.00573792374308549,13469.1216248024
1191,0.1375,5.03786330161613,0.0248679056133187,6518.22037736398
1192,0.356,2.16093607764266,0.0178071613261525,4346.22666610033
1193,0.1915,3.54332290235036,0.0360256964326248,3598.943306243
1194,0.283,3.01423642597282,0.0124669737857581,8289.04123892107
1195,0.2175,3.00565419472324,0.0518659943539331,2158.47256060748
1196,0.3565,2.80770151714941,0.00680883404303004,13340.3844944987
1197,0.1195,4.67235539642039,0.0252343539924764,5979.62833212373
1198,0.199,3.54705484465185,0.0250342711077533,4931.6810116796
1199,0.311,3.36103101810117,0.0085718575582605,12862.0900197675
1200,0.3595,2.57735255031824,0.00941094026246083,9183.80171481241
1201,0.349,2.88114304145366,0.0183125662534684,5662.56865317939
1202,0.131,1.86746797327645,0.0497277277196642,1276.00812955276
1203,0.1995,3.79937638016503,0.0138725001498433,9017.54560578677
1204,0.196,5.43869974402502,0.0144612478334699,12519.0942500901
1205,0.36,2.55614242764297,0.0105915846769404,8387.56547398465
1206,0.1755,4.84234784802045,0.0140448639570957,11301.3266180723
1207,0.284,2.75798636487288,0.019454944831036,5003.00471935961
1208,0.2515,2.04252697142775,0.00718893603153077,8548.6943865375
1209,0.356,2.9689291554771,0.00927717865097159,10934.618517014
1210,0.2355,4.69200969028923,0.00686199501605266,20666.6929371603
1211,0.456,7.26932526549195,0.0192791817990899,14004.6424541911
1212,0.0755,2.557553702038,0.0950123443835493,938.850226446777
1213,0.107,4.35519454946158,0.0515369619286804,2975.40950070408
1214,0.1775,3.75388615470001,0.0176923128134869,7199.88141141834
1215,0.462,4.1404265892143,0.00873841676207642,16590.3720668289
1216,0.131,2.60641405744345,0.0550366257337147,1673.42834851688
1217,0.28,4.4551170249728,0.00922527151067425,15946.0065730131
1218,0.3995,3.45115512118548,0.00804070474256667,14452.2453568742
1219,0.283,3.63247673244395,0.00779555005571899,14951.0209823689
1220,0.4455,3.8074211687209,0.00774399369499513,16877.1691904621
1221,0.1915,4.07335598794178,0.00620018033287843,18015.2582884902
1222,0.19,3.00552135178815,0.0768527974384869,1380.5672166001
1223,0.2115,3.39054518906418,0.0109842711057336,9963.12969279708
1224,0.421,5.81904238845477,0.00891834042313306,22973.7110938749
1225,0.3395,5.10121988848092,0.009754837085619,17862.0900556987
1226,0.335,5.95215788697276,0.0191116170369542,11446.1708332083
1227,0.301,4.09152991250047,0.0108366852627597,12873.2069629749
1228,0.1855,4.67826232230412,0.0139433821580983,11070.018727596
1229,0.158,3.50940905725761,0.0208534047981389,5475.39548611887
1230,0.2605,1.67213820573822,0.0104902674834184,5244.12450541697
1231,0.3175,2.56322592337399,0.00829211720581117,10124.095296499
1232,0.1675,3.07823248116939,0.0175746116120049,5793.71340184628
1233,0.156,3.57501532053679,0.0479110026976072,2678.58604894462
1234,0.3035,3.57246530864351,0.0102483548443407,11714.0483889315
1235,0.3585,3.88391113389853,0.00590887708725662,21030.521274527
1236,0.157,2.53047039909018,0.0442562837957531,2066.87795782028
1237,0.242,1.73394714744415,0.00772595647049038,6703.52098852229
1238,0.3455,3.82474778083125,0.0057564463027343,21017.5240356083
1239,0.266,2.36469385801054,0.0126289814364412,6301.91136093212
1240,0.4005,2.5650355778439,0.00519768873439006,15523.0924951937
1241,0.31,3.35036659271013,0.00670076737982827,15912.3722951601
1242,0.244,3.01976531501711,0.0272096462170761,3933.25270930166
1243,0.1715,5.41646214192486,0.0182648873402284,9897.55209215579
1244,0.441,5.6052700638984,0.0138340945411901,14700.1007244594
1245,0.258,4.31647268757143,0.00899330686977793,15489.871027322
1246,0.229,1.75432297730169,0.00734751404359463,6953.8651737251
1247,0.2445,4.19787455194317,0.00575258900563986,21154.9886174075
1248,0.2045,4.53489697284942,0.0915626585220957,1804.17262206387
1249,0.286,4.92371525393572,0.0114375540639262,14660.1053079688
1250,0.292,2.87024103258589,0.00525146294624459,16068.9625633964
1251,0.274,2.17788046616458,0.00722160993079619,9280.37414911391
1252,0.1425,3.2242541188827,0.0174204392170985,6015.42926444518
1253,0.231,5.21668307378538,0.0107976035941656,15878.0953365894
1254,0.154,3.41135898858262,0.116304638382379,998.809458048093
1255,0.1895,2.40093026998814,0.0246098943143291,3439.81885956561
1256,0.3135,1.99268055043177,0.00477267653097424,11999.7169630737
1257,0.414,3.86359386914862,0.0449441041371927,3251.26419688161
1258,0.1985,2.97371642664534,0.0235042205366934,4380.76878024315
1259,0.382,2.88076758667281,0.0121614561811632,8330.10242795851
1260,0.2345,4.0013335261645,0.00632018902262179,18663.7084218148
1261,0.182,6.53154526682809,0.0440164655859915,5461.69602903587
1262,0.185,3.61877377272994,0.0140105339419817,8485.73757200549
1263,0.153,3.94666191065883,0.010238633446876,11479.7017688852
1264,0.3525,3.54503125362583,0.0119937423252628,10313.1898739512
1265,0.141,4.02731517257849,0.0541026369937194,2646.61885093474
1266,0.4305,3.92183886773868,0.00706677936033568,18845.5974324902
1267,0.276,2.49324511602951,0.00788589970544893,9963.93061343153
1268,0.3145,4.79814483383581,0.00902851689618788,17838.2651428667
1269,0.2885,2.40195350400125,0.0197995235220094,4264.83174678247
1270,0.098,2.24414310138625,0.0341546810808156,2242.33067410128
1271,0.232,2.81537381308329,0.0114718804846146,8123.00508062419
1272,0.343,2.20128793208415,0.0172522185373822,4572.37961875248
1273,0.28,3.66450354287024,0.00622064614920529,17991.1412382077
1274,0.1455,5.4780858717003,0.126629944881403,1101.66662046257
1275,0.2755,2.551091986711,0.00908802316786695,9138.38332724988
1276,0.1665,3.8744112154442,0.0777289792389179,1754.17838762355
1277,0.3,5.74969915046371,0.0278650527577019,7214.10271384383
1278,0.1835,2.62826889268442,0.0134109527880361,6337.12416580956
1279,0.106,2.40660713328099,0.119022619259046,716.703880750166
1280,0.1795,5.24264906525183,0.026722952948508,6907.54456965902
1281,0.3815,4.47310701286903,0.0341760465814054,4597.68567396774
1282,0.119,3.64236490318299,0.019060271630678,6182.44364745222
1283,0.2615,1.91947286575516,0.0193963121952927,3439.64539600234
1284,0.148,3.92765944829577,0.0119043324524666,10048.5385550258
1285,0.33,4.3821296224751,0.00744459976474103,19451.0716023655
1286,0.4385,4.2740992560459,0.0063076170823799,22644.9575702863
1287,0.246,2.5025548214627,0.00797178784200778,9634.63495469269
1288,0.1665,3.1171087408866,0.02479751488005,4354.29625481706
1289,0.327,2.76268533990791,0.0112220709702189,8496.76965462832
1290,0.2885,2.32559114468324,0.0192219525526342,4266.13744791393
1291,0.1155,2.39091544084989,0.0604461100272181,1348.60257012687
1292,0.146,3.3070082613491,0.0137306737644979,7331.44043928541
1293,0.2135,2.77019941614444,0.00687819791004865,11645.7371028433
1294,0.142,3.34000565329075,0.0113941323997262,8785.23455748581
1295,0.1815,3.41396763331582,0.0242918543379268,4815.73357047315
1296,0.201,5.77427704828761,0.0188006018259052,10687.4678325442
1297,0.16,3.93464120896359,0.019731804987037,6667.93478050454
1298,0.1165,1.97617857901034,0.0250070374993715,2611.27647395535
1299,0.181,5.74462675011938,0.00799944083155985,21149.3943372786
1300,0.3315,3.30638796053645,0.0102314970583449,11046.6787212973
1301,0.212,3.14495606759055,0.0159651959678798,6772.44276658924
1302,0.165,6.3890233147474,0.0339645212756254,6532.85653692615
1303,0.1905,1.59257655333344,0.0112854095903505,4292.96948118006
1304,0.236,2.74381835842605,0.0131479105391164,6911.87755635596
1305,0.3415,2.43736076364807,0.00969956204242496,8337.95788772698
1306,0.334,2.03085552160888,0.00757526047694508,8630.11725988394
1307,0.1635,3.7110709697767,0.081262210282484,1653.40091705239
1308,0.391,5.53700343456659,0.0143460475555621,13975.9926507769
1309,0.3055,2.98711070567211,0.0118654579978629,8589.43016831744
1310,0.1505,3.24398164137243,0.0645348712747023,1826.83046872167
1311,0.1475,6.36081586330194,0.0585159823226631,3807.8728397454
1312,0.3255,2.42781219514655,0.00377707766124524,17545.604378483
1313,0.3035,4.15596562522172,0.00625552968925931,20863.9679576132
1314,0.1885,5.01149908427867,0.011103297132505,14443.7195116884
1315,0.128,2.28612571613094,0.0233012589229148,3225.85974775076
1316,0.3865,3.43518409796233,0.00727077422199578,15725.637165909
1317,0.188,4.34791381764621,0.0180159671451848,8256.72440400571
1318,0.1635,4.83124686223367,0.0133822899978604,11530.850583696
1319,0.123,5.08283807836034,0.0102034332343366,14272.0535443006
1320,0.1695,1.4714185265289,0.0386422436811715,1345.54195488508
1321,0.3125,2.29312979355266,0.0163601997956314,4900.54811357234
1322,0.3395,3.25035332713546,0.0055222747283208,18095.4016131729
1323,0.2385,2.78875578920049,0.00843443364587869,10247.6324062056
1324,0.1615,4.08678642709112,0.050689753470137,2931.28537479539
1325,0.268,1.76980673146869,0.0034201469164352,12423.1633383161
1326,0.1545,3.10162245118335,0.074035904669621,1480.98423773526
1327,0.2465,4.48191844013965,0.00834107772739666,16952.9785451922
1328,0.2375,3.62997636412277,0.00714652724463996,15465.4112701293
1329,0.179,5.26393765439588,0.0270449783917616,6846.07255379504
1330,0.2775,3.41107056144497,0.00693944649752307,15379.0218710338
1331,0.1365,3.55909108469137,0.0202779179084749,5713.84564007538
1332,0.2365,3.46832594054376,0.0308256524181756,3842.83903435593
1333,0.2665,3.87303884453475,0.00485477370294788,22601.9662531375
1334,0.3725,3.42070945020056,0.0126281842078449,9640.95687631256
1335,0.2265,5.86958151608812,0.0198080002712052,10503.103104186
1336,0.262,3.13772658090898,0.0160550007299563,6837.40106727976
1337,0.159,4.4337123954139,0.00855737806099266,14707.3104569584
1338,0.2195,3.02347211215368,0.007984308548273,11521.5777879779
1339,0.2,3.24695504736097,0.0359069701024817,3173.48432989501
1340,0.2515,4.1682511131304,0.00563201846237301,21633.8820868499
1341,0.2835,1.93425851940427,0.0149248476180973,4436.01352658879
1342,0.3715,2.40744453165902,0.0188229281887279,4566.13183745927
1343,0.414,4.28547600706736,0.0548963133455723,2927.89138033639
1344,0.3805,2.8797951202291,0.0159487288586729,6542.04253533961
1345,0.177,1.87582410398122,0.0348773525643479,1896.31642107841
1346,0.1545,2.88752201369117,0.0927436394000229,980.119055738596
1347,0.288,2.14330186170935,0.0104043621256497,6807.95555912424
1348,0.134,3.63250766994151,0.0278803632431086,4518.74167896081
1349,0.2985,1.99980786556129,0.00440115645750776,12595.862648058
1350,0.136,3.18596242973888,0.025485330032879,4167.11030115267
1351,0.3215,3.66379223602269,0.0091566355897918,13538.3691884848
1352,0.111,2.17325322519245,0.081954416113678,915.600317304568
1353,0.2305,3.50636564740179,0.00828112907974281,13123.2071760178
1354,0.368,4.59884649616242,0.00909557344783898,17332.8779873728
1355,0.234,4.15592167647255,0.00649412481706635,18994.139014155
1356,0.242,3.9153212389426,0.0357336041047582,4038.55651593968
1357,0.254,4.9180176551302,0.00862350593334617,18205.6729089324
1358,0.166,2.47721851185515,0.0892727048826919,949.18173386726
1359,0.441,5.69229001800842,0.0198272752174893,10658.7854413879
1360,0.148,4.76181013691786,0.0124584597476805,11793.6400142282
1361,0.1285,4.45044372163788,0.0300615991699184,5193.62627647269
1362,0.268,3.26763789122053,0.0128241174398215,8723.12976796528
1363,0.3065,3.19384504900659,0.0224963483843153,5025.67526492199
1364,0.2305,4.50138001076121,0.00803044270169512,17439.0116195761
1365,0.233,5.18987968102858,0.00759544951687511,21166.6220658229
1366,0.156,5.07819063919618,0.0202755029437328,8410.06486922069
1367,0.1395,2.60102879001476,0.0212189515020942,4098.96134499727
1368,0.1345,4.74906687186776,0.0142360310690452,10344.9914022153
1369,0.415,5.12323036436832,0.00786686143830194,22457.8109686731
1370,0.2755,1.85291247158522,0.0203066249102743,3236.70068090754
1371,0.3825,2.65984888772671,0.010027728180157,9169.92751197139
1372,0.277,2.54581257560014,0.0112988868034963,7560.48874925469
1373,0.2335,5.02428669855687,0.0105220852026653,15508.1481481482
1374,0.397,4.54473256175249,0.00661766882468549,22857.8404095354
1375,0.2865,2.18975299719391,0.0112318310582978,6486.04123437589
1376,0.299,1.97391091855051,0.00659221140650168,9164.7188074567
1377,0.1625,1.96897192544262,0.0202982712275611,3231.58689413928
1378,0.0885,2.64930297385195,0.0557502547315796,1522.34378540612
1379,0.2095,2.87451175142979,0.0234139139772718,4303.43639314822
1380,0.403,5.46136659979089,0.00789746678247729,23832.9344160221
1381,0.3175,2.05266742731311,0.00976326879908211,6944.25233053118
1382,0.1975,5.22615298230204,0.0118237821944434,14208.7383734729
1383,0.135,3.80008584118991,0.093311898316144,1431.68666577122
1384,0.126,3.95512591747149,0.0425923516197767,3345.76405650489
1385,0.3245,3.34948992306228,0.00836105325064967,13266.8345949428
1386,0.21,3.59903132182585,0.0112145421210522,10413.7270757034
1387,0.197,2.46300191386682,0.0475454301481854,1848.54153869556
1388,0.225,3.23514243839199,0.00934136795646405,10929.7223384182
1389,0.451,5.71940362349555,0.00849074521928015,23674.7487380455
1390,0.3385,2.18334409346651,0.0103476247050217,7143.19078185357
1391,0.295,3.47473703977702,0.00970455256899419,11893.2686334646
1392,0.2315,2.18483116063328,0.0085479888167817,7840.91065023329
1393,0.1855,3.39949687733974,0.0124898260369838,8845.16733753543
1394,0.2665,5.374256210469,0.00896879286985183,19611.9131906853
1395,0.1045,2.92700650065215,0.0257849588381458,3668.04119977054
1396,0.236,5.50905253118211,0.0158742129045011,11947.2555439167
1397,0.327,4.93038879903596,0.0108183748983125,15888.2902283662
1398,0.264,3.78145371581452,0.0268871863676967,4962.31961318409
